,Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease,Index
0,01-10-08,5.5,29.0,20.0,99.0,98.0,8.0,5.0,5.0,135.0,315.0,3,3423
0,01-10-08,7.0,28.0,20.0,100.0,100.0,8.0,8.0,0.0,270.0,135.0,3,3424
0,01-10-08,19.2,29.0,19.0,100.0,98.0,6.0,6.0,0.0,70.0,45.0,3,3425
0,01-10-08,14.4,28.0,19.0,100.0,100.0,2.0,2.0,0.0,210.0,180.0,3,3426
0,01-10-08,21.2,31.0,24.0,95.0,90.0,6.0,6.0,0.0,270.0,225.0,3,3427
0,01-10-08,89.0,29.0,19.0,100.0,100.0,6.0,6.0,0.0,45.0,315.0,3,3428
0,01-10-08,42.4,29.0,20.0,100.0,100.0,2.0,2.0,0.0,50.0,180.0,3,3429
0,01-10-08,48.4,30.0,21.0,100.0,99.0,8.0,8.0,0.0,135.0,225.0,3,3430
0,01-10-08,21.5,29.0,24.0,98.0,97.0,4.0,4.0,5.0,210.0,225.0,3,3431
0,01-10-08,9.6,30.0,23.0,97.0,93.0,4.0,4.0,0.0,130.0,45.0,3,3432
0,01-10-08,21.5,31.5,19.6,94.0,79.0,8.0,2.0,6.4,310.0,340.0,3,3433
0,01-10-08,72.0,30.0,23.0,95.0,90.0,8.0,8.0,6.1,80.0,135.0,3,3434
0,01-10-08,10.4,26.5,23.0,96.6142,85.8025,6.0,4.0,0.0,270.0,270.0,3,3455
0,01-10-08,48.6,29.0,22.0,95.0524,74.5956,2.0,1.0,1.3,315.0,315.0,3,3457
0,01-10-08,36.6,29.5,20.6,98.3084,72.1988,8.0,0.0,0.0,337.0,225.0,3,3494
0,01-10-08,99.4,29.8,22.6,98.0,96.0,0.0,8.0,0.0,135.0,247.0,3,3485
0,01-10-08,89.4,28.5,23.0,98.3007,96.6295,8.0,8.0,0.0,315.0,315.0,3,3478
0,01-10-08,53.0,29.5,23.0,96.7035,98.3309,1.0,8.0,0.0,315.0,315.0,3,3479
0,01-10-08,32.0,29.0,23.0,96.689,74.7894,2.0,1.0,2.0,270.0,225.0,3,3480
0,01-10-08,29.0,29.0,23.0,98.3159,88.3015,6.0,2.0,1.0,45.0,225.0,3,3481
0,01-10-08,10.4,29.5,23.0,87.5971,76.0998,4.0,6.0,0.3,225.0,225.0,3,3482
0,01-10-08,15.8,29.0,23.5,95.1167,87.5971,4.0,4.0,0.3,225.0,225.0,3,3483
0,01-10-08,48.0,29.6,22.4,100.0,94.0,0.0,8.0,0.0,45.0,292.0,3,3484
0,01-10-08,18.9,31.0,23.5,100.0,98.0,0.0,8.0,5.0,135.0,315.0,3,3486
0,01-10-08,19.8,31.1,23.0,92.0,90.0,0.0,8.0,2.0,45.0,225.0,3,3458
0,01-10-08,24.0,33.0,22.8,99.0,97.0,0.0,8.0,0.0,135.0,90.0,3,3487
0,01-10-08,64.2,29.2,20.4,95.0,91.0,0.0,8.0,0.0,180.0,315.0,3,3488
0,01-10-08,82.9,28.6,18.0,100.0,97.0,8.0,8.0,0.0,310.0,300.0,3,3489
0,01-10-08,12.0,30.0,18.6,97.0,92.0,8.0,6.0,4.5,270.0,320.0,3,3490
0,01-10-08,10.5,29.6,17.8,96.0,83.0,8.0,6.0,3.0,130.0,330.0,3,3491
0,01-10-08,10.2,30.6,20.4,89.0,81.0,8.0,4.0,4.0,90.0,260.0,3,3492
0,01-10-08,31.8,31.3,20.2,96.5832,84.9868,6.0,0.0,0.0,157.0,225.0,3,3493
0,01-10-08,122.8,28.5,22.0,98.3382,87.8976,8.0,2.0,1.3,225.0,225.0,3,3477
0,01-10-08,60.6,29.8,22.7,97.0,96.0,0.0,8.0,0.0,90.0,180.0,3,3476
0,01-10-08,52.8,30.0,22.8,99.0,98.0,8.0,8.0,0.0,45.0,315.0,3,3475
0,01-10-08,33.8,29.5,23.0,92.0262,74.0937,4.0,2.0,0.3,225.0,270.0,3,3474
0,01-10-08,4.0,29.0,23.0,81.9012,79.2138,2.0,2.0,4.0,45.0,315.0,3,3459
0,01-10-08,7.2,31.0,23.2,95.0,91.0,0.0,6.0,4.0,110.0,90.0,3,3460
0,01-10-08,5.0,30.8,22.5,100.0,96.0,0.0,4.0,3.4,135.0,135.0,3,3461
0,01-10-08,5.4,30.7,22.8,95.0,91.0,0.0,2.0,5.0,90.0,250.0,3,3462
0,01-10-08,4.2,31.0,23.0,94.0,87.0,0.0,4.0,4.6,135.0,315.0,3,3463
0,01-10-08,49.4,30.0,22.5,92.0,89.0,0.0,8.0,3.0,90.0,90.0,3,3464
0,01-10-08,7.4,30.2,23.0,97.0,97.0,0.0,8.0,4.2,135.0,135.0,3,3465
0,01-10-08,12.4,30.5,21.0,95.0305,96.7035,6.0,8.0,0.0,337.0,135.0,3,3466
0,01-10-08,8.8,28.0,22.5,96.7179,87.5452,1.0,2.0,1.0,315.0,270.0,3,3467
0,01-10-08,22.8,29.0,23.0,96.689,87.3323,2.0,6.0,1.0,270.0,225.0,3,3468
0,01-10-08,8.0,29.5,23.0,90.5081,93.7805,2.0,2.0,1.3,270.0,315.0,3,3469
0,01-10-08,11.0,29.0,24.0,91.3555,85.0468,2.0,2.0,1.0,315.0,315.0,3,3470
0,01-10-08,5.2,29.5,23.0,92.0262,82.4715,2.0,0.0,2.0,45.0,315.0,3,3471
0,01-10-08,50.2,28.5,22.5,98.3007,87.9459,4.0,2.0,0.0,315.0,270.0,3,3472
0,01-10-08,39.4,29.0,23.0,98.2772,82.4026,8.0,4.0,1.0,315.0,270.0,3,3473
0,01-10-08,16.2,30.6,23.1,94.0,89.0,0.0,8.0,4.5,135.0,292.0,3,3262
0,01-10-08,31.2,30.5,21.5,96.6596,98.5051,8.0,0.0,0.0,247.0,225.0,3,3260
0,01-10-08,26.0,29.8,22.5,96.0,97.0,8.0,8.0,0.0,45.0,135.0,3,3573
0,01-10-08,53.6,29.8,21.6,98.0,100.0,8.0,8.0,0.2,100.0,170.0,3,3055
0,01-10-08,58.0,27.8,21.7,100.0,96.0,8.0,8.0,0.0,100.0,200.0,3,3048
0,01-10-08,42.8,30.4,21.3,98.0,85.0,8.0,6.0,3.8,60.0,270.0,3,3049
0,01-10-08,76.0,30.0,21.0,97.0,82.0,8.0,8.0,2.0,100.0,220.0,3,3050
0,01-10-08,36.6,29.8,21.4,98.0,80.0,8.0,8.0,2.0,110.0,320.0,3,3051
0,01-10-08,6.8,30.0,22.1,98.0,78.0,8.0,8.0,4.3,70.0,280.0,3,3052
0,01-10-08,25.0,29.2,22.5,94.0,89.0,8.0,8.0,0.4,130.0,200.0,3,3053
0,01-10-08,31.6,29.0,22.0,100.0,82.0,8.0,8.0,1.0,90.0,230.0,3,3054
0,01-10-08,68.5,26.0,21.0,98.0,99.0,8.0,8.0,0.0,150.0,180.0,3,3056
0,01-10-08,74.0,29.2,21.0,98.0,92.0,8.0,8.0,1.8,170.0,100.0,3,3046
0,01-10-08,77.0,30.2,20.5,92.0,87.0,8.0,8.0,7.8,140.0,240.0,3,3057
0,01-10-08,28.0,30.5,20.7,97.0,81.0,8.0,8.0,4.7,150.0,230.0,3,3058
0,01-10-08,21.7,30.0,20.0,100.0,81.0,8.0,8.0,6.3,100.0,81.0,3,3059
0,01-10-08,25.0,31.0,22.0,98.0,72.0,8.0,5.0,6.0,160.0,260.0,3,3060
0,01-10-08,78.7,27.5,21.2,100.0,83.0,8.0,8.0,0.2,220.0,290.0,3,3061
0,01-10-08,32.8,28.6,22.0,98.0,95.0,8.0,8.0,0.2,110.0,220.0,3,3062
0,01-10-08,88.2,31.0,21.0,96.7321,80.9334,8.0,8.0,0.0,247.0,315.0,3,3063
0,01-10-08,41.0,26.5,21.6,98.0,100.0,8.0,8.0,0.0,140.0,120.0,3,3047
0,01-10-08,52.0,29.3,20.6,98.0,82.0,8.0,8.0,0.0,150.0,210.0,3,3045
0,01-10-08,62.5,29.0,22.5,97.0,94.0,0.0,8.0,0.0,90.0,225.0,3,3259
0,01-10-08,54.2,30.4,21.8,97.0,84.0,8.0,8.0,1.4,130.0,270.0,3,3035
0,01-10-08,31.0,28.0,21.7,97.0,97.0,8.0,8.0,0.0,220.0,300.0,3,3028
0,01-10-08,44.5,28.2,21.5,98.0,89.0,8.0,8.0,0.0,110.0,260.0,3,3029
0,01-10-08,20.1,30.0,22.5,96.0,94.0,8.0,8.0,2.5,220.0,270.0,3,3030
0,01-10-08,22.0,29.8,21.8,95.0,92.0,8.0,8.0,0.3,240.0,250.0,3,3031
0,01-10-08,67.0,30.6,22.6,100.0,79.0,8.0,8.0,5.8,220.0,250.0,3,3032
0,01-10-08,8.1,30.0,22.0,100.0,79.0,8.0,8.0,1.0,220.0,240.0,3,3033
0,01-10-08,8.5,31.0,22.8,92.0,91.0,8.0,6.0,6.1,100.0,270.0,3,3034
0,01-10-08,10.1,31.0,24.2,100.0,98.0,8.0,8.0,1.6,45.0,315.0,3,3036
0,01-10-08,33.0,27.8,22.0,98.0,98.0,8.0,8.0,0.0,180.0,280.0,3,3044
0,01-10-08,23.7,30.5,22.2,98.0,73.0,8.0,8.0,5.4,70.0,280.0,3,3037
0,01-10-08,44.8,30.7,22.0,95.0,80.0,8.0,8.0,7.0,100.0,220.0,3,3038
0,01-10-08,10.7,30.4,21.5,96.0,74.0,8.0,5.0,3.5,70.0,300.0,3,3039
0,01-10-08,7.6,31.0,22.0,95.0,78.0,8.0,8.0,6.2,100.0,290.0,3,3040
0,01-10-08,5.3,30.5,22.3,95.0,76.0,8.0,8.0,1.9,340.0,315.0,3,3041
0,01-10-08,9.3,27.0,21.2,98.0,73.0,8.0,8.0,8.3,110.0,310.0,3,3042
0,01-10-08,22.4,31.5,20.5,96.5515,74.7894,6.0,2.0,0.0,45.0,225.0,3,3043
0,01-10-08,11.9,31.2,21.6,91.8522,89.3698,8.0,8.0,0.0,292.0,314.0,3,3064
0,01-10-08,36.0,30.0,23.0,98.0,94.0,8.0,8.0,2.0,135.0,225.0,3,3065
0,01-10-08,10.8,31.0,24.0,96.0,90.0,8.0,8.0,3.4,90.0,270.0,3,3066
0,01-10-08,102.4,30.2,23.0,100.0,98.0,8.0,8.0,0.0,45.0,270.0,3,3094
0,01-10-08,22.4,30.8,23.5,100.0,97.0,8.0,8.0,4.0,270.0,180.0,3,3087
0,01-10-08,29.8,30.4,23.0,98.0,96.0,8.0,8.0,2.0,315.0,135.0,3,3088
0,01-10-08,11.2,30.0,22.0,99.0,94.0,8.0,8.0,3.4,270.0,315.0,3,3089
0,01-10-08,53.2,30.2,20.8,100.0,90.0,8.0,8.0,0.0,315.0,225.0,3,3090
0,01-10-08,34.0,30.6,21.0,98.0,97.0,8.0,8.0,2.5,270.0,270.0,3,3091
0,01-10-08,35.4,30.0,20.6,100.0,98.0,8.0,8.0,2.0,270.0,45.0,3,3092
0,01-10-08,11.3,30.4,21.0,100.0,95.0,8.0,8.0,0.0,225.0,225.0,3,3093
0,01-10-08,107.2,30.0,21.0,100.0,97.0,8.0,8.0,0.0,135.0,135.0,3,3095
0,01-10-08,10.1,30.6,23.5,97.0,94.0,8.0,8.0,4.0,315.0,225.0,3,3067
0,01-10-08,41.0,28.6,20.0,98.0,95.0,8.0,8.0,0.0,90.0,315.0,3,3096
0,01-10-08,34.8,30.5,21.7,100.0,95.0,8.0,8.0,0.0,45.0,315.0,3,3097
0,01-10-08,17.3,30.0,20.2,97.0,94.0,8.0,8.0,0.0,90.0,135.0,3,3098
0,01-10-08,46.8,30.6,22.5,98.0,95.0,6.0,8.0,0.0,45.0,135.0,3,3099
0,01-10-08,42.9,31.0,22.0,98.0,91.0,6.0,8.0,2.0,270.0,225.0,3,3100
0,01-10-08,51.7,28.0,18.4,97.0,98.0,8.0,8.0,0.0,190.0,300.0,3,3101
0,01-10-08,106.9,26.0,21.5,98.0,94.0,8.0,8.0,0.0,200.0,220.0,3,3102
0,01-10-08,48.4,29.0,21.5,98.3455,89.7758,8.0,0.0,0.0,225.0,225.0,3,3086
0,01-10-08,11.0,29.8,21.8,97.0,90.0,8.0,8.0,2.0,110.0,135.0,3,3085
0,01-10-08,8.4,29.4,23.2,97.0,95.0,8.0,8.0,4.2,45.0,90.0,3,3084
0,01-10-08,22.8,30.8,23.0,95.0,88.0,8.0,8.0,0.0,45.0,45.0,3,3083
0,01-10-08,13.4,31.0,24.0,97.0,94.0,8.0,8.0,2.0,120.0,315.0,3,3068
0,01-10-08,42.0,31.5,24.2,98.0,95.0,8.0,8.0,3.4,67.0,135.0,3,3069
0,01-10-08,23.3,30.0,24.0,98.0,88.0,8.0,8.0,0.0,180.0,270.0,3,3070
0,01-10-08,46.4,30.2,23.5,98.0,82.0,8.0,8.0,2.0,45.0,45.0,3,3071
0,01-10-08,16.1,29.5,23.0,97.0,80.0,8.0,8.0,3.4,67.0,135.0,3,3072
0,01-10-08,26.0,29.8,22.5,96.0,97.0,8.0,8.0,0.0,45.0,135.0,3,3073
0,01-10-08,44.9,30.0,23.0,98.0,97.0,8.0,8.0,2.0,45.0,270.0,3,3074
0,01-10-08,31.4,30.2,23.5,99.0,95.0,8.0,6.0,3.6,90.0,240.0,3,3075
0,01-10-08,9.0,30.6,23.2,95.0,91.0,6.0,6.0,4.5,180.0,225.0,3,3076
0,01-10-08,201.0,30.7,23.0,95.0,95.0,4.0,8.0,0.0,90.0,90.0,3,3077
0,01-10-08,31.0,30.4,24.2,98.0,95.0,2.0,8.0,0.0,45.0,270.0,3,3078
0,01-10-08,18.6,30.0,23.8,98.0,96.0,8.0,8.0,2.0,90.0,135.0,3,3079
0,01-10-08,12.5,30.5,21.5,91.8522,85.1063,8.0,8.0,0.0,225.0,225.0,3,3080
0,01-10-08,18.6,30.5,23.2,98.0,92.0,8.0,8.0,1.0,270.0,270.0,3,3081
0,01-10-08,69.2,31.4,24.2,97.0,86.0,6.0,8.0,3.0,90.0,270.0,3,3082
0,01-10-08,16.2,29.2,22.0,98.0,83.0,8.0,8.0,0.0,120.0,310.0,3,3027
0,01-10-08,39.1,29.7,18.0,91.0,89.0,4.0,2.0,6.6,250.0,210.0,3,3026
0,01-10-08,15.8,30.6,23.0,95.0,95.0,8.0,8.0,2.4,90.0,45.0,3,3025
0,01-10-08,60.6,29.8,22.7,97.0,96.0,0.0,8.0,0.0,90.0,180.0,3,2976
0,01-10-08,8.0,29.5,23.0,90.5081,93.7805,2.0,2.0,1.3,270.0,315.0,3,2969
0,01-10-08,11.0,29.0,24.0,91.3555,85.0468,2.0,2.0,1.0,315.0,315.0,3,2970
0,01-10-08,5.2,29.5,23.0,92.0262,82.4715,2.0,0.0,2.0,45.0,315.0,3,2971
0,01-10-08,50.2,28.5,22.5,98.3007,87.9459,4.0,2.0,0.0,315.0,270.0,3,2972
0,01-10-08,39.4,29.0,23.0,98.2772,82.4026,8.0,4.0,1.0,315.0,270.0,3,2973
0,01-10-08,33.8,29.5,23.0,92.0262,74.0937,4.0,2.0,0.3,225.0,270.0,3,2974
0,01-10-08,52.8,30.0,22.8,99.0,98.0,8.0,8.0,0.0,45.0,315.0,3,2975
0,01-10-08,122.8,28.5,22.0,98.3382,87.8976,8.0,2.0,1.3,225.0,225.0,3,2977
0,01-10-08,18.9,31.0,23.5,100.0,98.0,0.0,8.0,5.0,135.0,315.0,3,2986
0,01-10-08,89.4,28.5,23.0,98.3007,96.6295,8.0,8.0,0.0,315.0,315.0,3,2978
0,01-10-08,53.0,29.5,23.0,96.7035,98.3309,1.0,8.0,0.0,315.0,315.0,3,2979
0,01-10-08,32.0,29.0,23.0,96.689,74.7894,2.0,1.0,2.0,270.0,225.0,3,2980
0,01-10-08,29.0,29.0,23.0,98.3159,88.3015,6.0,2.0,1.0,45.0,225.0,3,2981
0,01-10-08,10.4,29.5,23.0,87.5971,76.0998,4.0,6.0,0.3,225.0,225.0,3,2982
0,01-10-08,15.8,29.0,23.5,95.1167,87.5971,4.0,4.0,0.3,225.0,225.0,3,2983
0,01-10-08,48.0,29.6,22.4,100.0,94.0,0.0,8.0,0.0,45.0,292.0,3,2984
0,01-10-08,22.8,29.0,23.0,96.689,87.3323,2.0,6.0,1.0,270.0,225.0,3,2968
0,01-10-08,8.8,28.0,22.5,96.7179,87.5452,1.0,2.0,1.0,315.0,270.0,3,2967
0,01-10-08,12.4,30.5,21.0,95.0305,96.7035,6.0,8.0,0.0,337.0,135.0,3,2966
0,01-10-08,7.4,30.2,23.0,97.0,97.0,0.0,8.0,4.2,135.0,135.0,3,2965
0,01-10-08,94.4,30.2,22.5,98.0,95.0,0.0,8.0,0.0,67.0,135.0,3,2950
0,01-10-08,9.4,29.0,22.0,90.5081,86.2706,1.0,1.0,3.0,270.0,315.0,3,2951
0,01-10-08,24.6,28.0,22.5,98.3084,95.0305,2.0,8.0,0.0,270.0,315.0,3,2952
0,01-10-08,68.2,26.5,21.5,94.8225,93.5693,6.0,2.0,0.0,315.0,315.0,3,2953
0,01-10-08,52.4,26.5,22.5,98.29299999999999,98.3084,6.0,8.0,0.0,45.0,315.0,3,2954
0,01-10-08,10.4,26.5,23.0,96.6142,85.8025,6.0,4.0,0.0,270.0,270.0,3,2955
0,01-10-08,4.6,29.0,23.5,96.6446,95.0741,8.0,6.0,0.0,270.0,315.0,3,2956
0,01-10-08,48.6,29.0,22.0,95.0524,74.5956,2.0,1.0,1.3,315.0,315.0,3,2957
0,01-10-08,19.8,31.1,23.0,92.0,90.0,0.0,8.0,2.0,45.0,225.0,3,2958
0,01-10-08,4.0,29.0,23.0,81.9012,79.2138,2.0,2.0,4.0,45.0,315.0,3,2959
0,01-10-08,7.2,31.0,23.2,95.0,91.0,0.0,6.0,4.0,110.0,90.0,3,2960
0,01-10-08,5.0,30.8,22.5,100.0,96.0,0.0,4.0,3.4,135.0,135.0,3,2961
0,01-10-08,5.4,30.7,22.8,95.0,91.0,0.0,2.0,5.0,90.0,250.0,3,2962
0,01-10-08,4.2,31.0,23.0,94.0,87.0,0.0,4.0,4.6,135.0,315.0,3,2963
0,01-10-08,49.4,30.0,22.5,92.0,89.0,0.0,8.0,3.0,90.0,90.0,3,2964
0,01-10-08,99.4,29.8,22.6,98.0,96.0,0.0,8.0,0.0,135.0,247.0,3,2985
0,01-10-08,24.0,33.0,22.8,99.0,97.0,0.0,8.0,0.0,135.0,90.0,3,2987
0,01-10-08,5.0,29.5,23.0,91.8522,82.4715,8.0,0.0,1.3,315.0,315.0,3,3024
0,01-10-08,50.6,32.2,21.4,96.5988,88.8737,8.0,0.0,0.0,225.0,225.0,3,3015
0,01-10-08,30.8,30.5,21.0,96.5832,80.5466,0.0,0.0,0.0,315.0,315.0,3,3008
0,01-10-08,62.5,29.0,22.5,97.0,94.0,0.0,8.0,0.0,90.0,225.0,3,3009
0,01-10-08,31.2,30.5,21.5,96.6596,98.5051,8.0,0.0,0.0,247.0,225.0,3,3010
0,01-10-08,5.3,30.0,21.9,98.3159,95.4815,8.0,0.0,0.0,202.0,225.0,3,3011
0,01-10-08,16.2,30.6,23.1,94.0,89.0,0.0,8.0,4.5,135.0,292.0,3,3012
0,01-10-08,4.1,30.6,21.5,93.4855,84.803,2.0,8.0,0.0,247.0,225.0,3,3013
0,01-10-08,33.2,29.5,21.4,96.6142,96.7321,0.0,8.0,0.0,292.0,315.0,3,3014
0,01-10-08,4.1,30.0,21.4,96.6295,96.76,6.0,0.0,0.0,2292.0,225.0,3,3016
0,01-10-08,64.2,29.2,20.4,95.0,91.0,0.0,8.0,0.0,180.0,315.0,3,2988
0,01-10-08,25.2,31.0,21.4,95.0305,91.8522,4.0,8.0,0.0,225.0,315.0,3,3017
0,01-10-08,9.0,31.2,21.0,96.6446,85.5613,6.0,0.0,0.0,315.0,225.0,3,3018
0,01-10-08,6.5,31.7,20.4,96.6295,76.0998,2.0,4.0,0.0,270.0,225.0,3,3019
0,01-10-08,11.7,31.4,21.0,96.6295,85.5613,4.0,0.0,0.0,247.0,135.0,3,3020
0,01-10-08,145.6,30.6,20.2,98.2692,98.3455,8.0,8.0,0.0,90.0,45.0,3,3021
0,01-10-08,22.8,31.2,20.2,98.3084,82.8056,8.0,0.0,0.0,315.0,225.0,3,3022
0,01-10-08,25.0,31.0,21.2,98.3084,72.1988,8.0,0.0,0.0,225.0,225.0,3,3023
0,01-10-08,78.3,28.4,21.2,95.0,94.0,0.0,8.0,0.0,90.0,270.0,3,3007
0,01-10-08,32.7,31.0,19.0,96.0,80.0,8.0,4.0,4.0,210.0,250.0,3,3006
0,01-10-08,21.8,29.5,20.6,91.0,94.0,8.0,8.0,1.4,330.0,240.0,3,3005
0,01-10-08,45.9,27.0,17.6,100.0,96.0,8.0,8.0,0.0,180.0,220.0,3,3004
0,01-10-08,82.9,28.6,18.0,100.0,97.0,8.0,8.0,0.0,310.0,300.0,3,2989
0,01-10-08,12.0,30.0,18.6,97.0,92.0,8.0,6.0,4.5,270.0,320.0,3,2990
0,01-10-08,10.5,29.6,17.8,96.0,83.0,8.0,6.0,3.0,130.0,330.0,3,2991
0,01-10-08,10.2,30.6,20.4,89.0,81.0,8.0,4.0,4.0,90.0,260.0,3,2992
0,01-10-08,31.8,31.3,20.2,96.5832,84.9868,6.0,0.0,0.0,157.0,225.0,3,2993
0,01-10-08,36.6,29.5,20.6,98.3084,72.1988,8.0,0.0,0.0,337.0,225.0,3,2994
0,01-10-08,33.0,30.5,19.8,95.0,82.0,8.0,4.0,4.1,160.0,230.0,3,2995
0,01-10-08,56.3,30.6,19.0,95.0,86.0,8.0,6.0,2.0,200.0,270.0,3,2996
0,01-10-08,82.1,26.5,21.6,100.0,100.0,8.0,8.0,0.0,130.0,180.0,3,2997
0,01-10-08,49.0,28.5,18.8,93.0,81.0,8.0,8.0,0.0,330.0,230.0,3,2998
0,01-10-08,32.6,29.8,19.4,95.0,91.0,8.0,8.0,3.5,350.0,250.0,3,2999
0,01-10-08,24.7,29.0,18.5,94.0,94.0,8.0,8.0,3.5,130.0,200.0,3,3000
0,01-10-08,33.3,29.8,19.5,89.0,94.0,6.0,8.0,3.8,110.0,210.0,3,3001
0,01-10-08,63.1,29.0,18.0,93.0,92.0,8.0,8.0,0.0,230.0,240.0,3,3002
0,01-10-08,122.8,28.2,17.0,100.0,100.0,8.0,8.0,0.0,220.0,340.0,3,3003
0,01-10-08,4.0,30.4,18.7,92.0,84.0,5.0,3.0,7.0,200.0,290.0,3,3103
0,01-10-08,7.4,27.5,22.8,92.0,83.0,4.0,3.0,5.0,20.0,25.0,3,3104
0,01-10-08,23.3,27.0,21.0,89.0,79.0,8.0,2.0,6.0,35.0,25.0,3,3105
0,01-10-08,5.0,30.8,22.5,100.0,96.0,0.0,4.0,3.4,135.0,135.0,3,3211
0,01-10-08,52.4,26.5,22.5,98.29299999999999,98.3084,6.0,8.0,0.0,45.0,315.0,3,3204
0,01-10-08,10.4,26.5,23.0,96.6142,85.8025,6.0,4.0,0.0,270.0,270.0,3,3205
0,01-10-08,4.6,29.0,23.5,96.6446,95.0741,8.0,6.0,0.0,270.0,315.0,3,3206
0,01-10-08,48.6,29.0,22.0,95.0524,74.5956,2.0,1.0,1.3,315.0,315.0,3,3207
0,01-10-08,19.8,31.1,23.0,92.0,90.0,0.0,8.0,2.0,45.0,225.0,3,3208
0,01-10-08,4.0,29.0,23.0,81.9012,79.2138,2.0,2.0,4.0,45.0,315.0,3,3209
0,01-10-08,7.2,31.0,23.2,95.0,91.0,0.0,6.0,4.0,110.0,90.0,3,3210
0,01-10-08,5.4,30.7,22.8,95.0,91.0,0.0,2.0,5.0,90.0,250.0,3,3212
0,01-10-08,5.2,29.5,23.0,92.0262,82.4715,2.0,0.0,2.0,45.0,315.0,3,3221
0,01-10-08,4.2,31.0,23.0,94.0,87.0,0.0,4.0,4.6,135.0,315.0,3,3213
0,01-10-08,49.4,30.0,22.5,92.0,89.0,0.0,8.0,3.0,90.0,90.0,3,3214
0,01-10-08,7.4,30.2,23.0,97.0,97.0,0.0,8.0,4.2,135.0,135.0,3,3215
0,01-10-08,12.4,30.5,21.0,95.0305,96.7035,6.0,8.0,0.0,337.0,135.0,3,3216
0,01-10-08,8.8,28.0,22.5,96.7179,87.5452,1.0,2.0,1.0,315.0,270.0,3,3217
0,01-10-08,22.8,29.0,23.0,96.689,87.3323,2.0,6.0,1.0,270.0,225.0,3,3218
0,01-10-08,8.0,29.5,23.0,90.5081,93.7805,2.0,2.0,1.3,270.0,315.0,3,3219
0,01-10-08,68.2,26.5,21.5,94.8225,93.5693,6.0,2.0,0.0,315.0,315.0,3,3203
0,01-10-08,24.6,28.0,22.5,98.3084,95.0305,2.0,8.0,0.0,270.0,315.0,3,3202
0,01-10-08,9.4,29.0,22.0,90.5081,86.2706,1.0,1.0,3.0,270.0,315.0,3,3201
0,01-10-08,94.4,30.2,22.5,98.0,95.0,0.0,8.0,0.0,67.0,135.0,3,3200
0,01-10-08,154.2,30.0,23.0,98.0,96.0,8.0,8.0,5.4,120.0,315.0,3,3185
0,01-10-08,15.3,32.0,23.0,98.0,90.0,8.0,8.0,2.0,315.0,225.0,3,3186
0,01-10-08,97.3,29.0,19.0,100.0,100.0,4.0,4.0,0.0,60.0,225.0,3,3187
0,01-10-08,11.0,30.0,23.0,98.0,90.0,2.0,2.0,0.0,135.0,315.0,3,3188
0,01-10-08,17.8,27.5,22.8,88.0,77.0,6.0,6.0,2.4,210.0,210.0,3,3189
0,01-10-08,14.7,30.0,24.0,97.0,88.0,4.0,4.0,0.0,45.0,270.0,3,3190
0,01-10-08,25.6,27.9,22.3,98.0,77.0,7.0,2.0,5.4,160.0,210.0,3,3191
0,01-10-08,9.4,27.1,23.8,98.0,81.0,8.0,3.0,2.5,120.0,240.0,3,3192
0,01-10-08,78.4,32.0,21.0,97.0,93.0,8.0,8.0,0.9,50.0,225.0,3,3193
0,01-10-08,21.2,27.8,23.5,97.0,78.0,8.0,4.0,6.5,300.0,180.0,3,3194
0,01-10-08,11.8,30.0,24.0,98.0,90.0,6.0,5.0,7.0,225.0,135.0,3,3195
0,01-10-08,4.6,31.0,24.0,96.0,92.0,4.0,2.0,7.0,315.0,160.0,3,3196
0,01-10-08,14.8,31.0,23.0,97.0,95.0,2.0,0.0,5.0,135.0,135.0,3,3197
0,01-10-08,4.2,30.0,23.0,91.0,81.0,8.0,6.0,8.3,240.0,250.0,3,3198
0,01-10-08,62.0,28.5,22.5,94.9634,87.5452,8.0,8.0,0.0,135.0,270.0,3,3199
0,01-10-08,11.0,29.0,24.0,91.3555,85.0468,2.0,2.0,1.0,315.0,315.0,3,3220
0,01-10-08,50.2,28.5,22.5,98.3007,87.9459,4.0,2.0,0.0,315.0,270.0,3,3222
0,01-10-08,21.5,31.5,19.6,94.0,79.0,8.0,2.0,6.4,310.0,340.0,3,3183
0,01-10-08,24.7,29.0,18.5,94.0,94.0,8.0,8.0,3.5,130.0,200.0,3,3250
0,01-10-08,31.8,31.3,20.2,96.5832,84.9868,6.0,0.0,0.0,157.0,225.0,3,3243
0,01-10-08,36.6,29.5,20.6,98.3084,72.1988,8.0,0.0,0.0,337.0,225.0,3,3244
0,01-10-08,33.0,30.5,19.8,95.0,82.0,8.0,4.0,4.1,160.0,230.0,3,3245
0,01-10-08,56.3,30.6,19.0,95.0,86.0,8.0,6.0,2.0,200.0,270.0,3,3246
0,01-10-08,82.1,26.5,21.6,100.0,100.0,8.0,8.0,0.0,130.0,180.0,3,3247
0,01-10-08,49.0,28.5,18.8,93.0,81.0,8.0,8.0,0.0,330.0,230.0,3,3248
0,01-10-08,32.6,29.8,19.4,95.0,91.0,8.0,8.0,3.5,350.0,250.0,3,3249
0,01-10-08,33.3,29.8,19.5,89.0,94.0,6.0,8.0,3.8,110.0,210.0,3,3251
